Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),time,step,hybrid,latitude,longitude,valid_time,co,aermr04,aermr05,aermr06,aermr09,aermr07,aermr10,aermr08,no2,no,go3,q,so2,t,number,surface,u10,v10,d2m,t2m,sp
2017-02-09 08:30:00,250.66500000000002,878.8725000000001,179.61,113.72,346.56,65.1,20.915,3.4050000000000002,12.719999999999999,8.275,12.355,,,,,19.305,54.75,0.475,281.71000000000004,,0.0,437.33,740.0,,2017-02-09 08:30:00,0 days,60.0,28.5,77.25,2017-02-09 08:30:00,2.7157819e-06,1.6832331e-09,2.8499016e-09,1.6960371e-09,2.7327438e-09,2.456727e-07,5.4468146e-09,1.8371463e-07,7.470437e-08,2.540132e-08,1.3618442e-08,0.0073771067,6.9288035e-08,284.46304,0,0.0,1.8636475,-1.6437073,282.93994,284.542,98991.625
2017-02-09 11:30:00,135.91500000000002,518.915,49.61,65.00999999999999,123.36999999999999,43.48,29.61,2.16,14.535,6.36,13.08,,,,,22.525,37.085,1.7999999999999998,287.125,,0.0,461.03999999999996,740.0,,2017-02-09 11:30:00,0 days,60.0,28.5,77.25,2017-02-09 11:30:00,8.150615e-07,2.3314186e-09,5.021022e-09,7.4098807e-09,1.3916583e-09,8.7337696e-08,1.837499e-09,4.97065e-08,1.6422925e-08,2.467118e-09,1.03580426e-07,0.0064833607,1.839453e-08,291.9004,0,0.0,2.33815,-1.5965576,280.01465,293.45312,99097.56
2017-02-09 14:30:00,66.66499999999999,324.83500000000004,39.53,56.875,102.19,37.43,29.685,2.02,24.23,2.37,6.529999999999999,,,,,22.865000000000002,34.335,1.48,256.75,,0.0,434.96000000000004,740.0,,2017-02-09 14:30:00,0 days,60.0,28.5,77.25,2017-02-09 14:30:00,4.6316018e-07,2.0983393e-09,4.57986e-09,5.8108753e-09,1.0394814e-09,5.3292013e-08,1.1118573e-09,2.4008273e-08,5.8406355e-09,7.256915e-10,1.1413238e-07,0.0056937574,1.0453732e-08,293.73312,0,0.0,3.6108704,-2.8499146,279.8628,295.67114,98897.875
2017-02-09 17:30:00,74.83500000000001,336.25,63.06999999999999,62.644999999999996,141.865,53.81,22.42,2.005,17.435,3.7800000000000002,9.33,,,,,18.365000000000002,44.625,1.495,286.46000000000004,,0.0,96.875,740.0,,2017-02-09 17:30:00,0 days,60.0,28.5,77.25,2017-02-09 17:30:00,8.056992e-07,1.8100721e-09,3.7129837e-09,1.8073365e-09,1.6344082e-09,9.4530776e-08,3.282814e-09,6.385625e-08,2.39751e-08,1.6378436e-09,6.369641e-08,0.006754143,3.14825e-08,291.98267,0,0.0,2.0049896,-1.7038574,281.1775,293.43018,98859.5
2017-02-09 20:30:00,118.75,442.71000000000004,115.465,92.45,239.905,63.22,23.04,3.135,13.04,8.855,27.064999999999998,,,,,16.27,55.415,0.59,286.875,,0.0,12.434999999999999,740.0,,2017-02-09 20:30:00,0 days,60.0,28.5,77.25,2017-02-09 20:30:00,1.771949e-06,1.7416113e-09,3.1404568e-09,8.8601837e-10,2.8334926e-09,1.8947813e-07,7.0671895e-09,1.5079442e-07,6.111207e-08,5.129337e-09,8.527603e-09,0.0069571533,6.825519e-08,287.4903,0,0.0,2.1866302,-1.699173,283.55566,288.96802,98983.94
2017-02-09 23:30:00,161.16500000000002,569.415,88.945,90.16999999999999,201.065,63.285000000000004,20.42,2.205,10.915,6.33,13.61,,,,,14.58,64.08500000000001,0.635,280.58500000000004,,0.0,12.375,740.0,,2017-02-09 23:30:00,0 days,60.0,28.5,77.25,2017-02-09 23:30:00,2.0600414e-06,1.7068587e-09,2.932083e-09,9.48603e-10,2.6727252e-09,2.0455309e-07,6.0316836e-09,1.6067901e-07,7.083006e-08,8.794132e-09,4.795562e-09,0.0069888607,8.885174e-08,285.72208,0,0.0,2.1782074,-1.3925934,283.58862,286.31177,99044.06
2017-02-10 02:30:00,126.42,194.83499999999998,34.685,54.155,76.075,70.63,16.375,2.3,11.945,4.640000000000001,6.595,,,,,13.29,68.205,1.225,288.83500000000004,,0.0,12.375,740.0,,2017-02-10 02:30:00,0 days,60.0,28.5,77.25,2017-02-10 02:30:00,2.453196e-06,1.645823e-09,2.653735e-09,1.150056e-09,2.4101823e-09,2.2394761e-07,5.0421534e-09,1.7662842e-07,7.246545e-08,2.192499e-08,2.4479718e-09,0.0068240263,1.0771329e-07,284.12152,0,0.0,2.3821716,-1.1529083,283.43945,285.2444,98967.875
2017-02-10 05:30:00,124.0,298.5,139.82,63.725,248.125,56.06,19.799999999999997,2.415,11.895,5.06,5.805,,,,,11.855,69.21000000000001,0.825,283.75,,0.0,14.579999999999998,740.0,,2017-02-10 05:30:00,0 days,60.0,28.5,77.25,2017-02-10 05:30:00,1.9005814e-06,1.3602133e-09,2.2241977e-09,9.0994945e-10,1.8058461e-09,1.7144254e-07,3.3269103e-09,1.289149e-07,6.7021695e-08,3.5625192e-09,6.56794e-09,0.0067524645,7.248374e-08,283.49933,0,0.0,2.625473,-1.6078644,282.51782,284.7317,98932.69
2017-02-10 08:30:00,171.08499999999998,555.5,95.945,83.205,205.38,59.13,18.645,2.305,10.41,5.695,8.69,,,,,17.939999999999998,53.46,1.525,289.0,,0.0,446.28999999999996,740.0,,2017-02-10 08:30:00,0 days,60.0,28.5,77.25,2017-02-10 08:30:00,1.7554339e-06,8.686527e-10,1.3122587e-09,3.5274184e-10,1.7195845e-09,1.5032788e-07,3.3755825e-09,1.1186751e-07,3.8426954e-08,9.795201e-09,2.7085997e-08,0.0067389584,5.2093867e-08,284.54077,0,0.0,3.203247,-1.5118866,282.04224,284.87598,99021.56
2017-02-10 11:30:00,86.67,418.08500000000004,44.465,66.61500000000001,120.25,37.995000000000005,26.345,1.745,16.37,4.654999999999999,12.055,,,,,22.585,35.58,1.995,287.46000000000004,,0.0,464.33,740.0,,2017-02-10 11:30:00,0 days,60.0,28.5,77.25,2017-02-10 11:30:00,9.808407e-07,3.2838443e-10,5.397851e-10,3.224443e-10,9.510046e-10,6.407299e-08,1.5747759e-09,4.1097564e-08,9.92254e-09,1.7143407e-09,1.2262123e-07,0.0069275,1.9973413e-08,291.38293,0,0.0,3.27182,-1.853302,282.2727,292.18506,99015.56
2017-02-10 14:30:00,52.25,337.75,47.31,63.275,120.91,33.06999999999999,30.365000000000002,1.705,27.880000000000003,2.34,7.0,,,,,23.229999999999997,32.125,1.81,282.78999999999996,,0.0,429.96000000000004,740.0,,2017-02-10 14:30:00,0 days,60.0,28.5,77.25,2017-02-10 14:30:00,6.6972643e-07,2.539302e-10,4.918803e-10,4.669687e-10,6.883063e-10,3.9692537e-08,1.1369856e-09,2.4442954e-08,4.8401807e-09,6.770797e-10,1.3621776e-07,0.0062015704,1.2649025e-08,293.93042,0,0.0,3.0502472,-2.6585999,280.4453,295.79004,98762.125
2017-02-10 17:30:00,48.915,291.08500000000004,92.84,80.1,198.145,44.55,25.095,1.8900000000000001,19.634999999999998,5.26,18.68,,,,,19.305,39.455,1.05,287.625,,0.0,91.54499999999999,740.0,,2017-02-10 17:30:00,0 days,60.0,28.5,77.25,2017-02-10 17:30:00,8.3897197e-07,2.0618529e-10,4.159375e-10,2.7122837e-10,1.0306227e-09,6.46653e-08,2.6693847e-09,5.1906298e-08,1.9696481e-08,1.0749375e-09,8.489918e-08,0.0069423597,2.7105102e-08,292.34134,0,0.0,2.1036224,-1.6516266,282.06934,293.99194,98684.75
2017-02-10 20:30:00,79.58500000000001,428.66499999999996,178.145,103.8,335.695,57.01,23.009999999999998,3.37,11.31,10.86,29.715,,,,,16.450000000000003,49.415,0.4,288.125,,0.0,12.58,740.0,,2017-02-10 20:30:00,0 days,60.0,28.5,77.25,2017-02-10 20:30:00,1.842896e-06,1.8592772e-10,3.291234e-10,9.529799e-11,2.3587412e-09,1.7118211e-07,7.038377e-09,1.5075025e-07,6.1808194e-08,5.4354246e-09,7.6696365e-09,0.007027079,7.07812e-08,287.51898,0,0.0,1.9491882,-1.3253021,283.45386,287.99487,98814.125
2017-02-10 23:30:00,158.75,607.915,219.745,104.82,393.36,58.42,21.475,3.1100000000000003,10.775,10.155000000000001,18.744999999999997,,,,,14.34,57.455,0.375,290.25,,0.0,12.585,740.0,,2017-02-10 23:30:00,0 days,60.0,28.5,77.25,2017-02-10 23:30:00,2.1814308e-06,1.6269297e-10,2.658851e-10,1.598437e-10,2.2897098e-09,1.9478358e-07,6.2684222e-09,1.6799225e-07,6.7067425e-08,1.6246503e-08,3.2957914e-09,0.0069253724,9.5065246e-08,285.12686,0,0.0,1.9012146,-1.1725616,282.50366,285.08228,98875.69
2017-02-11 02:30:00,190.08499999999998,482.83000000000004,123.73500000000001,88.68,248.145,67.13499999999999,15.77,3.035,11.780000000000001,11.594999999999999,23.315,,,,,12.365,61.67,0.345,247.66500000000002,,0.0,12.54,740.0,,2017-02-11 02:30:00,0 days,60.0,28.5,77.25,2017-02-11 02:30:00,2.7960962e-06,1.4142643e-10,2.1515234e-10,2.1782398e-10,2.2036666e-09,2.3740313e-07,5.6671468e-09,2.0339803e-07,6.6700814e-08,3.973028e-08,9.291867e-10,0.006612934,1.2576058e-07,283.30652,0,0.0,1.8024902,-0.80158997,282.83008,284.15308,98837.5
2017-02-11 05:30:00,143.16500000000002,634.08,267.39,81.50999999999999,437.66,56.92,20.88,2.9,10.975,7.720000000000001,16.085,,,,,11.085,65.71000000000001,0.3,235.04000000000002,,0.0,14.915,740.0,,2017-02-11 05:30:00,0 days,60.0,28.5,77.25,2017-02-11 05:30:00,3.331674e-06,1.370779e-10,1.9934987e-10,2.5613645e-10,2.2967654e-09,2.7200224e-07,5.6874043e-09,2.2880732e-07,1.07946484e-07,6.238082e-08,3.6115044e-10,0.0064168074,1.1203866e-07,282.2912,0,0.0,1.558548,-0.9651184,281.396,282.49805,98877.625
2017-02-11 08:30:00,187.91500000000002,661.75,140.04000000000002,106.495,286.025,56.995000000000005,19.845000000000002,2.455,9.440000000000001,6.635,11.184999999999999,,,,,19.88,44.375,0.5449999999999999,279.08500000000004,,0.0,439.5,740.0,,2017-02-11 08:30:00,0 days,60.0,28.5,77.25,2017-02-11 08:30:00,2.6728012e-06,1.382574e-10,2.0924062e-10,2.6139446e-10,2.2157955e-09,2.2267398e-07,5.2658073e-09,1.788969e-07,7.5018626e-08,3.9789043e-08,1.0377273e-08,0.006690471,6.743153e-08,283.7299,0,0.0,1.9798431,-1.211319,282.02466,283.9768,99045.94
2017-02-11 11:30:00,104.33500000000001,377.58500000000004,51.485,94.725,154.12,37.875,40.415000000000006,2.01,14.889999999999999,5.765000000000001,11.795000000000002,,,,,24.7,30.545,0.94,243.04,,0.0,456.08,740.0,,2017-02-11 11:30:00,0 days,60.0,28.5,77.25,2017-02-11 11:30:00,1.0134158e-06,1.03980824e-10,1.678302e-10,9.3507424e-11,1.2007462e-09,8.547411e-08,2.1172966e-09,5.7169757e-08,2.3096826e-08,2.934641e-09,1.1332067e-07,0.007320336,2.3039775e-08,291.75223,0,0.0,1.2572784,-1.1938629,282.18115,292.86304,99124.06
2017-02-11 14:30:00,64.58,255.83499999999998,42.04,75.63,124.71,30.405,32.480000000000004,1.595,31.545,3.04,9.405000000000001,,,,,25.259999999999998,24.0,0.78,227.67,,0.0,424.5,740.0,,2017-02-11 14:30:00,0 days,60.0,28.5,77.25,2017-02-11 14:30:00,6.370936e-07,1.5208457e-10,2.904983e-10,1.908802e-10,8.726069e-10,5.3351158e-08,1.4948469e-09,3.371528e-08,8.529905e-09,7.920917e-10,1.3897534e-07,0.005809942,1.4700845e-08,294.47964,0,0.0,1.0078888,-1.3756561,280.66724,296.58374,98896.06
2017-02-11 17:30:00,66.31605263157894,273.34236842105264,66.38473684210527,87.55342105263158,168.25131578947367,29.55184210526316,37.018157894736845,1.7202631578947367,27.11657894736842,3.442368421052632,9.506842105263157,,,,,23.78736842105263,26.64894736842105,0.5876315789473684,204.83973684210525,,0.0,364.3521052631579,740.0,,2017-02-11 17:30:00,0 days,60.0,28.5,77.25,2017-02-11 17:30:00,1.1577025e-06,1.8049562e-10,3.340901e-10,9.524115e-11,1.7976163e-09,1.1693379e-07,4.8977427e-09,9.596903e-08,3.4427806e-08,2.7125537e-09,5.7538763e-08,0.0064881505,4.4446665e-08,293.58313,0,0.0,0.652298,-1.5230713,285.5459,294.6084,98816.25
2017-02-11 20:30:00,80.94815789473684,290.0271052631579,63.03421052631579,88.72026315789473,163.85394736842105,31.555526315789475,47.01447368421053,1.8007894736842105,28.469736842105263,4.467105263157895,10.700526315789473,,,,,24.002105263157894,27.94684210526316,0.7028947368421052,197.0192105263158,,0.0,379.2163157894737,740.0,,2017-02-11 20:30:00,0 days,60.0,28.5,77.25,2017-02-11 20:30:00,3.8474736e-06,1.5797497e-10,2.099867e-10,2.9331204e-11,5.0034226e-09,3.6052853e-07,1.5091183e-08,3.188324e-07,5.254853e-08,7.397358e-08,1e-14,0.0066565243,1.193485e-07,288.99182,0,0.0,1.0782318,-1.3576202,282.94092,290.31543,98991.56
2017-02-11 23:30:00,95.58026315789473,306.71184210526314,59.68368421052632,89.88710526315789,159.4565789473684,33.55921052631579,57.01078947368421,1.881315789473684,29.822894736842105,5.491842105263158,11.894210526315788,,,,,24.216842105263158,29.24473684210526,0.8181578947368421,189.19868421052632,,0.0,394.0805263157895,740.0,,2017-02-11 23:30:00,0 days,60.0,28.5,77.25,2017-02-11 23:30:00,5.4968477e-06,1.4408386e-10,1.5927526e-10,2.944489e-11,5.2762856e-09,4.3354189e-07,1.4427485e-08,3.7217325e-07,6.065393e-08,1.3058113e-07,9.999999e-15,0.006666298,1.7736895e-07,285.78775,0,0.0,1.9043732,-1.3648987,282.6831,285.33545,99119.625
2017-02-12 02:30:00,110.21236842105262,323.3965789473684,56.33315789473684,91.05394736842105,155.05921052631578,35.562894736842104,67.0071052631579,1.9618421052631578,31.176052631578948,6.516578947368421,13.087894736842106,,,,,24.431578947368422,30.54263157894737,0.9334210526315789,181.37815789473683,,0.0,408.94473684210527,740.0,,2017-02-12 02:30:00,0 days,60.0,28.5,77.25,2017-02-12 02:30:00,5.143992e-06,1.364242e-10,1.5546675e-10,3.1718628e-11,3.7778305e-09,3.721073e-07,9.18914e-09,3.1001844e-07,6.754887e-08,1.2138688e-07,9.999999e-15,0.00655796,1.7750477e-07,283.69693,0,0.0,1.2169647,-1.7760315,282.15747,283.36792,99134.19
2017-02-12 05:30:00,124.84447368421051,340.0813157894737,52.98263157894737,92.2207894736842,150.66184210526316,37.56657894736842,77.00342105263158,2.0423684210526316,32.52921052631579,7.541315789473684,14.28157894736842,,,,,24.646315789473682,31.840526315789475,1.0486842105263157,173.55763157894737,,0.0,423.80894736842106,740.0,,2017-02-12 05:30:00,0 days,60.0,28.5,77.25,2017-02-12 05:30:00,4.941692e-06,1.5103296e-10,1.70985e-10,4.7748472e-11,3.5442174e-09,3.675762e-07,7.763845e-09,2.9453872e-07,1.2528189e-07,1.16956016e-07,9.999999e-15,0.0066254293,1.3085037e-07,282.89117,0,0.0,0.81373596,-1.6433411,281.7434,283.35718,99169.06
2017-02-12 08:30:00,139.4765789473684,356.766052631579,49.6321052631579,93.38763157894736,146.26447368421051,39.570263157894736,86.99973684210526,2.122894736842105,33.88236842105263,8.566052631578948,15.475263157894735,,,,,24.861052631578946,33.13842105263158,1.1639473684210526,165.7371052631579,,0.0,438.67315789473685,740.0,,2017-02-12 08:30:00,0 days,60.0,28.5,77.25,2017-02-12 08:30:00,5.0612816e-06,1.5052137e-10,1.6655122e-10,7.287326e-11,3.8999914e-09,3.778996e-07,8.620837e-09,2.9414696e-07,1.0578572e-07,1.1616896e-07,3.574381e-09,0.0070231645,8.828454e-08,283.98163,0,0.0,0.84417725,-1.903122,282.69336,284.74536,99385.5
2017-02-12 11:30:00,131.08499999999998,354.92,33.33,94.34,122.555,44.144999999999996,91.11,1.97,36.64,7.465,16.424999999999997,,,,,25.35,32.735,1.175,164.945,,0.0,450.945,740.0,,2017-02-12 11:30:00,0 days,60.0,28.5,77.25,2017-02-12 11:30:00,1.4376067e-06,1.9325341e-10,3.5123549e-10,2.8217073e-10,2.089827e-09,1.3265594e-07,2.8637857e-09,7.759877e-08,3.7774036e-08,4.416677e-09,1.2254608e-07,0.0078720255,2.551974e-08,292.91367,0,0.0,-0.17289734,-1.1438293,283.188,294.05273,99478.625
2017-02-12 14:30:00,99.41499999999999,337.16499999999996,21.11,106.08000000000001,119.58,45.635,55.629999999999995,1.855,12.925,3.235,5.815,,,,,25.285,31.83,0.925,184.17,,0.0,423.21000000000004,740.0,,2017-02-12 14:30:00,0 days,60.0,28.5,77.25,2017-02-12 14:30:00,8.427736e-07,3.3352876e-10,7.090222e-10,3.8278358e-10,1.654084e-09,8.755987e-08,1.7759412e-09,4.095736e-08,9.774982e-09,6.757688e-10,1.7223928e-07,0.007095068,1.6180593e-08,295.14926,0,0.0,-0.59950256,-0.42556763,282.67334,296.39453,99224.31
2017-02-12 17:30:00,119.08,365.75,45.355000000000004,134.345,181.64999999999998,62.545,29.645,2.515,10.375,4.125,11.245000000000001,,,,,20.705,41.665,0.51,257.66499999999996,,0.0,107.16499999999999,740.0,,2017-02-12 17:30:00,0 days,60.0,28.5,77.25,2017-02-12 17:30:00,1.6037732e-06,3.2316905e-10,6.3329253e-10,8.697043e-11,2.7813893e-09,1.7229169e-07,6.60814e-09,1.3001372e-07,4.528969e-08,3.846239e-09,4.647331e-08,0.007441777,5.6676527e-08,294.71466,0,0.0,0.53907776,-1.5285187,282.8081,295.55176,99155.75
2017-02-12 20:30:00,119.19,311.33,21.255000000000003,103.315,121.065,62.260000000000005,20.87,2.495,11.735,5.13,13.91,,,,,17.615000000000002,48.67,0.375,203.455,,0.0,12.665,740.0,,2017-02-12 20:30:00,0 days,60.0,28.5,77.25,2017-02-12 20:30:00,4.195712e-06,2.9017144e-10,4.1792703e-10,5.2295945e-11,5.610371e-09,3.901912e-07,1.5723458e-08,3.318005e-07,6.1805686e-08,6.989475e-08,1.1314214e-09,0.007608145,1.1855508e-07,289.92554,0,0.0,2.0181427,-2.3852386,285.313,289.2434,99315.375
2017-02-12 23:30:00,105.92,253.085,17.384999999999998,86.755,94.32,61.155,19.560000000000002,2.23,9.469999999999999,4.3149999999999995,11.66,,,,,15.455,53.33,0.3,131.0,,0.0,12.58,740.0,,2017-02-12 23:30:00,0 days,60.0,28.5,77.25,2017-02-12 23:30:00,4.6984665e-06,2.7930014e-10,3.8571102e-10,6.5085715e-11,4.8256474e-09,3.804582e-07,1.21191945e-08,3.1389763e-07,7.934779e-08,8.3218424e-08,1.5576902e-09,0.007544012,1.5136669e-07,286.71472,0,0.0,1.5655518,-1.4951477,284.29956,286.88647,99353.875
2017-02-13 02:30:00,125.085,209.33499999999998,17.915,85.495,92.625,74.24000000000001,19.06,2.015,11.885,4.66,7.6899999999999995,,,,,13.965,58.295,0.305,121.75,,0.0,12.5,740.0,,2017-02-13 02:30:00,0 days,60.0,28.5,77.25,2017-02-13 02:30:00,3.3450572e-06,2.4331825e-10,3.740439e-10,7.162271e-11,3.0635192e-09,2.6855332e-07,6.350028e-09,2.0919776e-07,9.2624155e-08,3.1619265e-08,1.6586299e-09,0.0074732457,1.2303815e-07,285.15985,0,0.0,1.5479584,-2.0614014,283.99292,285.69092,99320.56
2017-02-13 05:30:00,117.16499999999999,354.58500000000004,150.215,86.41,282.13,55.620000000000005,23.73,2.74,12.105,5.609999999999999,8.18,,,,,12.469999999999999,61.705,0.315,229.0,,0.0,14.915,740.0,,2017-02-13 05:30:00,0 days,60.0,28.5,77.25,2017-02-13 05:30:00,2.540479e-06,1.6903812e-10,2.6409452e-10,5.2978066e-11,2.2773676e-09,2.1103199e-07,4.291362e-09,1.5866044e-07,8.949042e-08,4.2279e-09,5.9480483e-09,0.007398719,8.712732e-08,284.22784,0,0.0,1.3145142,-2.0860596,283.55322,285.42896,99395.44
2017-02-13 08:30:00,203.67,572.0533333333334,174.64499999999998,115.21000000000001,341.135,60.31,24.075000000000003,2.51,10.155000000000001,13.035,22.884999999999998,,,,,20.59,43.455,0.42500000000000004,280.16499999999996,,0.0,436.58500000000004,740.0,,2017-02-13 08:30:00,0 days,60.0,28.5,77.25,2017-02-13 08:30:00,2.46982e-06,1.0543033e-10,1.5742785e-10,3.9676706e-11,2.2909639e-09,2.0450943e-07,4.6099835e-09,1.5275623e-07,5.4237823e-08,1.3228004e-08,2.7281837e-08,0.0075879097,6.580126e-08,285.26523,0,0.0,2.029541,-1.5318146,283.19482,285.35156,99566.69
2017-02-13 11:30:00,120.91499999999999,476.66499999999996,45.1,114.105,163.26,38.43,58.68,2.175,11.395,9.705,16.384999999999998,,,,,26.17,29.96,0.635,264.03999999999996,,0.0,450.79,740.0,,2017-02-13 11:30:00,0 days,60.0,28.5,77.25,2017-02-13 11:30:00,1.158545e-06,1.122018e-10,2.156213e-10,1.0777512e-10,1.411264e-09,8.9709374e-08,2.0045618e-09,5.3300738e-08,1.3245166e-08,1.7214461e-09,1.4494776e-07,0.007912751,2.300294e-08,293.1869,0,0.0,2.1476898,-1.5601196,284.77808,294.78125,99606.31
2017-02-13 14:30:00,83.08500000000001,326.83,25.02,117.38,138.75,39.305,45.085,2.005,15.435,3.2199999999999998,8.175,,,,,25.64,28.625,0.88,246.835,,0.0,421.03999999999996,740.0,,2017-02-13 14:30:00,0 days,60.0,28.5,77.25,2017-02-13 14:30:00,7.430447e-07,1.4438228e-10,2.9736213e-10,1.3295676e-10,1.1050538e-09,5.9321565e-08,1.4242119e-09,3.1482074e-08,6.061721e-09,6.1696426e-10,1.6006555e-07,0.0072009345,1.4769057e-08,295.84314,0,0.0,1.9669952,-2.157135,281.96436,297.77905,99353.81
2017-02-13 17:30:00,71.33,356.0,95.04,132.79500000000002,248.10500000000002,55.805,28.645,2.3049999999999997,10.825,4.425,14.600000000000001,,,,,21.08,38.46,0.935,287.53999999999996,,0.0,97.71000000000001,740.0,,2017-02-13 17:30:00,0 days,60.0,28.5,77.25,2017-02-13 17:30:00,1.0366191e-06,1.1858958e-10,2.283258e-10,6.2243544e-11,1.6592505e-09,9.706389e-08,3.5267433e-09,6.908704e-08,2.4590145e-08,1.1762751e-09,9.4847344e-08,0.007842838,3.3584342e-08,294.13077,0,0.0,1.7377472,-1.2846985,284.0503,295.32227,99288.25
2017-02-13 20:30:00,134.25,411.0,132.12,126.08500000000001,292.76,65.39,22.835,3.495,11.025,12.515,43.61,,,,,18.065,53.04,0.465,286.58500000000004,,0.0,12.46,740.0,,2017-02-13 20:30:00,0 days,60.0,28.5,77.25,2017-02-13 20:30:00,2.1484773e-06,1.01152864e-10,1.6393642e-10,3.1832315e-11,3.0461393e-09,2.0574356e-07,7.917906e-09,1.6849711e-07,6.935582e-08,3.2282799e-09,1.3127059e-08,0.008054993,7.507691e-08,289.12527,0,0.0,2.14859,-1.2285461,285.5752,289.75977,99447.19
2017-02-13 23:30:00,156.08,357.75,94.585,118.705,234.945,71.885,18.9,2.87,9.365,12.465,27.215,,,,,16.23,60.585,0.45499999999999996,281.625,,0.0,12.54,740.0,,2017-02-13 23:30:00,0 days,60.0,28.5,77.25,2017-02-13 23:30:00,2.192793e-06,1.014655e-10,1.5648993e-10,3.990408e-11,2.6699842e-09,1.9931994e-07,5.9205263e-09,1.557087e-07,7.324106e-08,2.0350228e-09,1.6232145e-08,0.008054983,8.629921e-08,286.7236,0,0.0,2.2839203,-1.1979065,284.87134,287.3877,99480.5
2017-02-14 02:30:00,180.91500000000002,266.835,40.745000000000005,104.57000000000001,148.78,84.03999999999999,15.875,2.7600000000000002,10.145,6.34,8.629999999999999,,,,,14.24,63.585,0.45499999999999996,276.625,,0.0,12.415,740.0,,2017-02-14 02:30:00,0 days,60.0,28.5,77.25,2017-02-14 02:30:00,2.4015878e-06,1.10958354e-10,1.6643753e-10,8.833467e-11,2.3714506e-09,2.0856314e-07,4.6817483e-09,1.6074611e-07,8.027583e-08,4.1435726e-09,7.64454e-09,0.0076121576,9.906904e-08,285.04248,0,0.0,2.2880402,-1.0312958,284.31543,285.79883,99413.19
2017-02-14 05:30:00,134.125,373.78999999999996,127.91,98.23,262.22,61.975,19.345,2.565,9.915,4.275,9.545,,,,,13.42,63.58,0.5549999999999999,274.0,,0.0,15.579999999999998,740.0,,2017-02-14 05:30:00,0 days,60.0,28.5,77.25,2017-02-14 05:30:00,2.4157475e-06,1.3744739e-10,2.0713742e-10,1.5097612e-10,2.0879751e-09,2.0030024e-07,3.9103405e-09,1.5246951e-07,1.06086524e-07,4.9509197e-09,5.5976512e-09,0.0073081143,8.4477506e-08,284.037,0,0.0,2.2389526,-1.1484528,283.5669,285.04297,99436.56
2017-02-14 08:30:00,176.33499999999998,625.3349999999999,134.365,118.545,289.12,64.65,20.354999999999997,2.5700000000000003,8.61,11.57,19.335,,,,,20.865000000000002,43.335,1.135,290.625,,0.0,436.71000000000004,740.0,,2017-02-14 08:30:00,0 days,60.0,28.5,77.25,2017-02-14 08:30:00,2.169568e-06,1.7848834e-10,2.6648195e-10,1.641638e-10,2.0808635e-09,1.7944834e-07,3.9313104e-09,1.314855e-07,6.311418e-08,1.0592743e-08,3.2569737e-08,0.007459543,5.8553837e-08,285.45496,0,0.0,2.660202,-1.2032318,283.47583,285.6079,99589.0
2017-02-14 11:30:00,134.915,497.91499999999996,64.94,123.06,185.69500000000002,50.34,36.870000000000005,2.135,12.095,11.145,27.115,,,,,25.805,31.835,1.445,279.75,,0.0,452.25,740.0,,2017-02-14 11:30:00,0 days,60.0,28.5,77.25,2017-02-14 11:30:00,1.1666085e-06,1.8857804e-10,2.9956482e-10,1.6186164e-10,1.4797861e-09,9.377149e-08,2.0557884e-09,5.473791e-08,1.823812e-08,1.6234765e-09,1.4791281e-07,0.008086141,2.4041015e-08,293.53253,0,0.0,2.6297302,-1.3813629,283.82666,294.8662,99628.06
2017-02-14 14:30:00,59.42,315.08,37.239999999999995,127.27,164.25,48.255,31.854999999999997,1.75,18.645,6.625,17.67,,,,,26.38,26.21,1.2999999999999998,279.375,,0.0,424.205,740.0,,2017-02-14 14:30:00,0 days,60.0,28.5,77.25,2017-02-14 14:30:00,6.7210743e-07,1.8542323e-10,3.3466563e-10,3.7732661e-10,1.0337047e-09,5.71695e-08,1.4529666e-09,3.1962912e-08,7.910297e-09,6.565557e-10,1.489195e-07,0.006342216,1.42642875e-08,296.9491,0,0.0,2.551117,-2.2475128,281.34082,298.6289,99377.125
2017-02-14 17:30:00,77.415,412.5,157.22,153.97,351.89,69.595,26.22,2.5,10.59,9.25,24.68,,,,,21.865000000000002,36.915,0.8600000000000001,285.53999999999996,,0.0,139.125,740.0,,2017-02-14 17:30:00,0 days,60.0,28.5,77.25,2017-02-14 17:30:00,8.969778e-07,2.5448088e-10,4.544063e-10,2.9382363e-10,1.5562609e-09,9.062245e-08,3.311385e-09,6.4758524e-08,2.377629e-08,1.1540351e-09,8.644415e-08,0.007140027,3.1577883e-08,294.94778,0,0.0,1.9713745,-0.819458,282.82568,296.15405,99324.69
